"","Tender_ID","S.No.","AOC.Date","e.Published.Date","Title.and.Ref.No..Tender.Id","State.Name","Organisation.Name","Tender.Ref..No.","Tender.Description","Tender.Type","Number.of.bids.received","Name.of.the.selected.bidder.s.","Address.of.the.selected.bidder.s.","Contract.Value","Tender.Published.Date","Contract.Date","Date.of.Completion.Completion.Period.in.Days","Sno","award_date","Published_date","Title_description","State_name","number_days","day_category"
"394","2020_DHFW_49117_5",933,2020-07-29,2020-07-07,"Construction of Additional 20 Beds Building , Canteen ,Mortuary, and Jan Aushdi at SDH Tapa District Barnala/ PHSC/EE (W)/2020-21/10 / 2020_DHFW_49117_5","Punjab"," Department of Health and Family Welfare||Punjab Health System Corporation||Engineering Wing "," PHSC/EE (W)/2020-21/10 "," Construction of Additional 20 Beds Building , Canteen ,Mortuary, and Jan Aushdi at SDH Tapa District Barnala "," Works ",3," MS RAM KUMAR BANSAL CONTRACTOR,M/s Sandeep Kumar Contractor,SB HOSPITAL and HEALTHCARE PRIVATE LIMITED ","  ",49546000," 07-Jul-2020 01:10 PM ",2020-07-29," 01-Jan-1970 05:30 AM ","31564",2020-07-29,2020-07-07,"Construction of Additional 20 Beds Building , Canteen ,Mortuary, and Jan Aushdi at SDH Tapa District Barnala/ PHSC/EE (W)/2020-21/10 / 2020_DHFW_49117_5","Punjab",22,"(20,60]"
"395","2020_DHFW_49534_3",1315,2020-07-20,2020-07-01,"Providing and Installation of Medical Gas Pipe Line System at MKH DH Patiala , SDH Nabha, SDH Samana, SDH Rajpura/ PHSC/EE (W)/2020-21/11 / 2020_DHFW_49534_3","Punjab"," Department of Health and Family Welfare||Punjab Health System Corporation||Engineering Wing "," PHSC/EE (W)/2020-21/11 "," Providing and Installation of Medical Gas Pipe Line System at MKH DH Patiala , SDH Nabha, SDH Samana, SDH Rajpura "," Works ",3," medical eleborate concept pvt ltd,KALRA ENTERPRISES ","  ",16297000," 01-Jul-2020 04:20 PM ",2020-07-20," 01-Jan-1970 05:30 AM ","33613",2020-07-20,2020-07-01,"Providing and Installation of Medical Gas Pipe Line System at MKH DH Patiala , SDH Nabha, SDH Samana, SDH Rajpura/ PHSC/EE (W)/2020-21/11 / 2020_DHFW_49534_3","Punjab",19,"(0,20]"
"396","2020_DHFW_52711_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15500",2020-09-22,2020-08-28,"Renovation AND Upgradation of Mortuary in CH Jalandhar/ PHSC/EE (W)/2020-21/16 / 2020_DHFW_52711_4","Punjab",25,"(20,60]"
"397","2020_DHFW_52771_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15039",2020-10-27,2020-08-31,"Repair and renovation for Upgradation of existing sub centers building to health and wellness center Lakhnaur, Distt SAS Nagar/ PHSC/EE (W)/2020-21/15 / 2020_DHFW_52771_5","Punjab",57,"(20,60]"
"398","2020_DHFW_52771_7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14895",2020-10-27,2020-09-01,"Repair and renovation for Upgradation of existing sub centers building to health and wellness center Saini Majra, District SAS Nagar/ PHSC/EE (W)/2020-21/15 / 2020_DHFW_52771_7","Punjab",56,"(20,60]"
"399","2020_DHFW_52771_9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14892",2020-10-13,2020-09-01,"Replacement of Electric Panel, Service and Repair of 2 No Transformer and 3 No. 11KV VCB Panel at DH Hoshiarpur/ PHSC/EE (W)/2020-21/15 / 2020_DHFW_52771_9","Punjab",42,"(20,60]"
"400","2020_DHFW_53810_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9575",2020-11-16,2020-09-21,"Providing Indoor 1 X 1000KVA Capacity Transformer Along With Allied Equipments AND Repair of  sub station of additional block at GMC Amritsar/ PHSC/EE (W)/2020-21/21 / 2020_DHFW_53810_1","Punjab",56,"(20,60]"
"401","2020_DHFW_54567_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5388",2020-11-25,2020-10-10,"Providing and Installation of Fire Fighting and Fire Detection System in SDH Malerkotla District Sangrur/ PHSC/EE (W)/2020-21/26 / 2020_DHFW_54567_1","Punjab",46,"(20,60]"
"402","2020_DHFW_55327_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2738",2020-12-14,2020-10-27,"Design, Supply, Installation, Testing and Commissioning of 20 KL Liquid Medical Oxygen (LMO) Tank including 5 years of Warranty after testing, commissioning and handed Over at GMC Amritsar/ PHSC/EE (W)/2020-21/29 / 2020_DHFW_55327_2","Punjab",48,"(20,60]"
"403","2020_DHFW_55918_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1167",2020-12-17,2020-11-10,"Construction of MS Shed for oxygen Generation Plant  at GMC Amritsar/ PHSC/EE(W)30 / 2020_DHFW_55918_2","Punjab",37,"(20,60]"
"404","2020_DHFW_55918_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1169",2020-12-01,2020-11-10,"Construction of MS Shed for oxygen Generation Plant  at GGS Medical college Faridkot/ PHSC/EE(W)30 / 2020_DHFW_55918_3","Punjab",21,"(20,60]"
"405","2020_DHFW_56658_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"311",2020-12-17,2020-11-25,"Construction of MS Shed for Oxygen Generation Plant and Providing, Installation, Testing and Commissioning of DG Set 825 KVA with AMF Panel, 3 Phase 415 Volts, complete as per DNIT specifications at DH Jalandhar/ PHSC/EE (W)/2020-21/31 / 2020_DHFW_56658_1","Punjab",22,"(20,60]"
"406","2020_DHS_100127_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23418",2021-11-30,2020-08-01,"House Keeping Service/ 7373 / 2020_DHS_100127_1","Madhya Pradesh",486,"(60,Inf]"
"407","2020_DHS_101012_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21795",2020-09-16,2020-08-07,"SUPPLY OF MEDICINE MATERIAL HOSPITAL EQUIPMENT/ 6544 / 2020_DHS_101012_1","Madhya Pradesh",40,"(20,60]"
"408","2020_DHS_102559_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18078",2020-12-14,2020-08-21,"Installation work of Cassaette AC. Work at S.N.C.U. District Hospital Barwani (M.P.)/ NIT-7_3 / 2020_DHS_102559_1","Madhya Pradesh",115,"(60,Inf]"
"409","2020_DHS_103002_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17916",2020-09-15,2020-08-21,"Tender for Canteen Facility in District Hospital Dhar MP on Monthly Rent Basis/ CS/DHR/2020/2685 / 2020_DHS_103002_1","Madhya Pradesh",25,"(20,60]"
"410","2020_DHS_103991_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15615",2020-09-26,2020-08-28,"Oxgyen and Nitrous Gas Filling Service Distt Hospital Jabalpur/ 11415 / 2020_DHS_103991_1","Madhya Pradesh",29,"(20,60]"
"411","2020_DHS_104236_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7348",2021-11-11,2020-09-30,"Hiring of vehicles/ 10393 / 2020_DHS_104236_1","Madhya Pradesh",407,"(60,Inf]"
"412","2020_DHS_104533_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14761",2020-10-08,2020-09-01,"MEDICINE PROCURMENT/ 4977 dr 2808.20 store / 2020_DHS_104533_1","Madhya Pradesh",37,"(20,60]"
"413","2020_DHS_109663_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7807",2020-10-29,2020-09-28,"Printing work At cmho ashoknagar/ 7722 / 2020_DHS_109663_1","Madhya Pradesh",31,"(20,60]"
"414","2020_DHS_110172_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6859",2020-10-27,2020-10-02,"Tender for Medical Gas Refilling/ CS/DHR/2020/893/10-2 / 2020_DHS_110172_1","Madhya Pradesh",25,"(20,60]"
"415","2020_DHS_111005_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4778",2021-11-30,2020-10-14,"Man power supply throu outsource Agency skilled, semi skilled, unskilled worker/ 10953 / 2020_DHS_111005_1","Madhya Pradesh",412,"(60,Inf]"
"416","2020_DHS_348086_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66145",2020-11-12,2020-03-05,"TENDER FOR SUPPLYING  MEDICINES TO TALUK HOSPITAL KARUNAGAPPALLY UNDER VARIOUS SCHEME (KASP,JSSK,AK,RBSK)FOR THE YEAR 2020-2021/ D/1022/2020/S / 2020_DHS_348086_1","Kerala",252,"(60,Inf]"
"417","2020_DHS_348327_1",18060,2020-05-29,2020-03-11,"TENDER FOR SUPPLYING ORTHO IMPLANTS  UNDER THE SCHEME KASP. JSSK, AK, RBSK TO TALUK HOSPITAL KARUNAGAPPALLY/ D/1023/2020/S / 2020_DHS_348327_1","Kerala"," Local Self Government Department||Kannur||Grama Panchayath Section Office Kannur||Office of the AE Kottiyoor Grama Panchayath "," AE/LSGD/KTR/E-TENDER- 05 "," KOTTIYOOR G P 2019-20 -URGENT REPAIRS TO PAMPARAPPAN BRIGDE-AND TARRING WORKS FROM CH 0/000 TO 0/280 KM OF PAMPARAPPAN PANNIYAMMALA ROAD&#x0d; "," Works ",2," JAMES KANNANTHANATH ","  ",655995.74," 11-Mar-2020 12:00 PM ",2020-06-29," 01-Jan-1970 05:30 AM ","63300",2020-05-29,2020-03-11,"TENDER FOR SUPPLYING ORTHO IMPLANTS  UNDER THE SCHEME KASP JSSK, AK, RBSK TO TALUK HOSPITAL KARUNAGAPPALLY/ D/1023/2020/S / 2020_DHS_348327_1","Kerala",79,"(60,Inf]"
"418","2020_DHS_363828_1",3729,2020-08-01,2020-06-11,"Supply of Liquid Medical Oxygen by installing plant including service for 3 years at General Hospital Ernakulam/ B1-1404/2020 / 2020_DHS_363828_1","Kerala"," Chandigarh Administration||Engineering||Electrical Circle||Electrical Div - I "," E1/M-20 "," (H.NO.154, TYPE-12 (OLD) SECTOR-19/A, H.NO.1169, 1157, T-13, SECTOR-19-B, H.NO.2941, T-13, SECTOR-20, H.NO.1784 TYPE-2 (NEW), SECTOR-43-B, H.NO.2287, TYPE-3 SECTOR-19-C, AND H.NO.2371, TYPE-11, S ECTOR-19-C, CHANDIGARH.) "," Works ",5," RAJESH ELECTRICALS,MAAN ELECTRIC WORKS,M/S Kaushik Electricals,VENUS ELECTRICALS,M/S Vikram Electricals ","  ",174727.64," 11-Jun-2020 01:00 PM ",2020-07-10," 01-Jan-1970 05:30 AM ","41427",2020-08-01,2020-06-11,"Supply of Liquid Medical Oxygen by installing plant including service for 3 years at General Hospital Ernakulam/ B1-1404/2020 / 2020_DHS_363828_1","Kerala",51,"(20,60]"
"419","2020_DHS_370820_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30912",2020-08-17,2020-07-08,"Hiring of A/c vehicle for NHM 2020-21/ DPMSU-KLM/194/ABMO/2017/DPMSU / 2020_DHS_370820_1","Kerala",40,"(20,60]"
"420","2020_DHS_371540_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28704",2020-08-10,2020-07-15,"WE NEED AVEHICLE, DOCTOR, NURSE, DMLT,DRIVER AND MEDICINES/ DPMSU-IDKI/1246/PRO/2020/DPMSU / 2020_DHS_371540_1","Kerala",26,"(20,60]"
"421","2020_DHS_371949_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28601",2020-09-14,2020-07-15,"Setting up and operating of 2 Mobile Medical and Surveillance Units MMSU in Kannur District/ DPMSU-KNR/498/AC/2020 dated 10-07-2020 / 2020_DHS_371949_1","Kerala",61,"(60,Inf]"
"422","2020_DHS_379898_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16527",2020-11-23,2020-08-26,"Supply of Biochemistry Reagents and Consumables for Urban Primary Health Centre/ DPMSU/3543/2020/TVPM / 2020_DHS_379898_1","Kerala",89,"(60,Inf]"
"423","2020_DHS_499_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28937",2020-10-12,2020-07-14,"E-Tender is inviting from Local Printing Firms for printing and supply of IEC/BCC materials/advertisement on COVID-19/ FN.1-83/SHEB/DHS/IEC /COVID-19/ 2020/45 / 2020_DHS_499_1","Andaman and Nicobar Island",90,"(60,Inf]"
"424","2020_DHS_560865_1",19689,2020-04-06,2020-03-06,"SUPPLY FURNITURE AND EQUIPMENT (DEIC)/ NHM/DEIC/01 / 2020_DHS_560865_1","Maharashtra"," Zilla Parishad||Zilla Parishad||Murshidabad||DOMKOL||GARIBPUR "," NIet_08/CFC(BG)/2019-2020 "," Strengthening of Road by Cement Concrete from Rabindra Nath Barik house to Durga Mandir at D. Garibpur under Garibpur Gram Panchayat "," Works ",4," AMINUL ISLAM,RAJAT NARAYAN GHOSH,NAYAN ALI BISWAS ","  ",262090.271," 06-Mar-2020 11:00 AM ",2020-03-23," 01-Jan-1970 05:30 AM ","65456",2020-04-06,2020-03-06,"SUPPLY FURNITURE AND EQUIPMENT (DEIC)/ NHM/DEIC/01 / 2020_DHS_560865_1","Maharashtra",31,"(20,60]"
"425","2020_DHS_571397_1",13018,2020-05-07,2020-04-13,"SUPPLY OF MEDICAL OXYGEN CYLINDER FOR CORONA HOSPITALS IN SINDHUDURG/ E-01/DHS/COVID19/DPC/2020-21 / 2020_DHS_571397_1","Maharashtra"," Haryana Board Corporation||CONFED||DM CONFED Panchkula "," 7 "," Transportation tender under TPDS scheme for sub division Panchkula for the year 2020-21 i.e. 01.05.2020 to 31.03.2021 "," Services ",4," OM TRADING COMPANY,rammurti,CHIRAG TRANSPORT SERVICES,ABHISHEK MAGGO ","  ",1.5e+07," 13-Apr-2020 01:30 PM ",2020-05-31," 01-Jan-1970 05:30 AM ","56729",2020-05-07,2020-04-13,"SUPPLY OF MEDICAL OXYGEN CYLINDER FOR CORONA HOSPITALS IN SINDHUDURG/ E-01/DHS/COVID19/DPC/2020-21 / 2020_DHS_571397_1","Maharashtra",24,"(20,60]"
"426","2020_DHS_571614_1",12780,2020-05-05,2020-04-16,"Logistic And Equipment for 100 Bed Isolation Ward/ CSGH/Med. Store/LEIW/ETENDER/ 20-21 / 2020_DHS_571614_1","Maharashtra"," Directorate of Health Services, Mumbai||Dy. Director of Health Services Nagpur||District Hospital Gadchiroli "," CSGH/Med. Store/LEIW/ETENDER/ 20-21 "," Logistic And Equipment for 100 Bed Isolation Ward "," Goods ",11," girish medicose,Glacier Pharmaceuticals Pvt Ltd,STAR SUTURE AND SURGICAL 1,ATR ENTERPRISES,Chandak Medical Stores,K K DRUGS,SHRI BALAJI AGENCIES ","  ",45110589," 16-Apr-2020 12:00 PM ",2020-05-05," 01-Jan-1970 05:30 AM ","56436",2020-05-05,2020-04-16,"Logistic And Equipment for 100 Bed Isolation Ward/ CSGH/Med Store/LEIW/ETENDER/ 20-21 / 2020_DHS_571614_1","Maharashtra",19,"(0,20]"
"427","2020_DHS_572604_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55457",2020-08-25,2020-04-23,"Supply of Virus Transport Media Kit (VTM kit) at Civil Surgeon District Civil Hospital Aurangabad/ CS/Aurangabad/eTender No 1/2020-21 / 2020_DHS_572604_1","Maharashtra",124,"(60,Inf]"
"428","2020_DHS_572616_1",12097,2020-07-06,2020-04-23,"Installation of Central Oxygen System with Jumbo Oxygen Cylinder (7Cubic Meter) at Civil Surgeon District Civil Hospital Aurangabad/ CS/Aurangabad/eTender No 2/2020-21 / 2020_DHS_572616_1","Maharashtra"," Directorate of Health Services, Mumbai||Dy. Director of Health Services, Aurangabad||District Hospital Aurangabad "," CS/Aurangabad/eTender No 2/2020-21 "," Installation of Central Oxygen System with Jumbo Oxygen Cylinder (7Cubic Meter) at Civil Surgeon District Civil Hospital Aurangabad "," Goods ",5," Mark Enterprises ","  ",3998200," 23-Apr-2020 06:10 PM ",2020-07-06," 01-Jan-1970 05:30 AM ","55442",2020-07-06,2020-04-23,"Installation of Central Oxygen System with Jumbo Oxygen Cylinder (7Cubic Meter) at Civil Surgeon District Civil Hospital Aurangabad/ CS/Aurangabad/eTender No 2/2020-21 / 2020_DHS_572616_1","Maharashtra",74,"(60,Inf]"
"429","2020_DHS_573751_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54301",2020-09-10,2020-04-29,"SUPPLY AND INSTALLATION OF CENTRAL OXYGEN PIPILINE(MURTIJAPUR AND BARSHITAKLI)/ COP / 2020_DHS_573751_1","Maharashtra",134,"(60,Inf]"
"430","2020_DHS_573806_1",11207,2020-06-27,2020-04-30,"SUPPLY OF VIRAL TRANSPORT SYSTEM FOR DISTRICT HOSPITAL SINDHUDURG/ E-06/DHS/COVID19/DPC/2020-21 / 2020_DHS_573806_1","Maharashtra"," Directorate of Health Services, Mumbai||Dy. Director of Health Services Kolhapur||District Hospital Sindhudurg "," E-06/DHS/COVID19/DPC/2020-21 "," SUPPLY OF VIRAL TRANSPORT SYSTEM FOR DISTRICT HOSPITAL SINDHUDURG "," Goods ",7," Labtek Instruments,SCIENTIFIC INDIA,Trivitron Healthcare Pvt.,Pratik Tradelines,OCEANIC ENGINEERS AND CONSULTANTS,Shri Mahalaxmi Distributors ","  ",1920000," 30-Apr-2020 12:20 PM ",2020-06-27," 01-Jan-1970 05:30 AM ","54172",2020-06-27,2020-04-30,"SUPPLY OF VIRAL TRANSPORT SYSTEM FOR DISTRICT HOSPITAL SINDHUDURG/ E-06/DHS/COVID19/DPC/2020-21 / 2020_DHS_573806_1","Maharashtra",58,"(20,60]"
"431","2020_DHS_584998_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40118",2020-10-07,2020-06-15,"Tender for Purchase of Medicine Material/ Tender for Purchase  of  Medicine and Material / 2020_DHS_584998_3","Maharashtra",114,"(60,Inf]"
"432","2020_DHS_594472_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28766",2020-10-06,2020-07-15,"E Tender for Diet with breakfast for Covid 19 Patient under DCH, DCHC and CCC under Beed District/ E Tender / Diet / 2020-21 / 2020_DHS_594472_1","Maharashtra",83,"(60,Inf]"
"433","2020_DHS_596140_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27220",2020-09-08,2020-07-20,"Purchase of Drugs and Consumables required for The treatment of Covid19 at District Hospital Aurangabad/ CS/Aurangabad/eTender No 8/2020-21 / 2020_DHS_596140_1","Maharashtra",50,"(20,60]"
"434","2020_DHS_599874_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23419",2020-10-06,2020-08-01,"Tender for supply /installation/commissioning of Digital Mammography Machine on Turnkey Basis/ CSL/MedStore/Mammography /E-Tender-01/20-21 / 2020_DHS_599874_1","Maharashtra",66,"(60,Inf]"
"435","2020_DHS_605063_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17953",2020-11-11,2020-08-21,"E Tender for Providing and Installing CCTV at Sub District Hospital Parli Vaijnath Tq Parli Vaijnath Dist Beed/ 06/CS/CCTV/Covid-19/2020-21 / 2020_DHS_605063_1","Maharashtra",82,"(60,Inf]"
"436","2020_DHS_605466_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17299",2020-09-03,2020-08-24,"02/2020/ 02/2020 / 2020_DHS_605466_1","Maharashtra",10,"(0,20]"
"437","2020_DHS_608544_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13268",2020-10-02,2020-09-08,"Logistic Equipment and Instrument/ CSGH/Med Store/LEI/ E-TENDER/20-21 / 2020_DHS_608544_1","Maharashtra",24,"(20,60]"
"438","2020_DHS_610154_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10703",2020-11-05,2020-09-16,"Tender for supply of Dura Liquid Oxygen Cylinder and Refilling/ CS/DH/RATNAGIRI/2020-21/18072 / 2020_DHS_610154_1","Maharashtra",50,"(20,60]"
"439","2020_DHS_610900_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9907",2020-12-19,2020-09-19,"PPE Kit/ CS Nagpur/  PPE KITS  /2020-21 / 2020_DHS_610900_1","Maharashtra",91,"(60,Inf]"
"440","2020_DHS_612772_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7893",2020-10-29,2020-09-28,"SUPPLYING OF MEDICAL LAB REAGENT AND MATERIAL TO DISTRICT HOSPITAL PARBHANI/ CHP/MED/LAB/TENDER/2020-21 / 2020_DHS_612772_1","Maharashtra",31,"(20,60]"
"441","2020_DHS_612773_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7883",2020-10-29,2020-09-28,"SUPPLYING OF MEDICAL CONSUMABLE MATERIAL AND EQUIPMENT TO DISHTRICT HOSPITAL PARBHANI/ CHP/MED/EQUIP/TENDER/2020-21 / 2020_DHS_612773_1","Maharashtra",31,"(20,60]"
"442","2020_DHS_82617_1",20109,2020-07-01,2020-03-05,"Stationary and Printing/ 1245 / 2020_DHS_82617_1","Madhya Pradesh"," Zilla Parishad||Zilla Parishad||Paschim Midnapore||KESHPUR||AMANPUR "," WBPMID/AGP/ NIT- 9/2019-20 "," CONSTRUCTION OF CONCRETE ROAD FROM SUDARSAN CHAKRABORTY HOUSE TO CHANDI PANDIT HOUSE  AT AMANPUR "," Works ",3," SHYAMAL GHOSH,MAA MANASHA ENTERPRISE,NAYAPARA MAA BASULI ENTERPRISE ","  ",261782.503," 05-Mar-2020 05:00 PM ",2020-03-23," 01-Jan-1970 05:30 AM ","65983",2020-07-01,2020-03-05,"Stationary and Printing/ 1245 / 2020_DHS_82617_1","Madhya Pradesh",118,"(60,Inf]"
"443","2020_DHS_82766_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66218",2020-05-12,2020-03-05,"food facility for diet/ CSRAISEN/1340-02-03-2020 / 2020_DHS_82766_1","Madhya Pradesh",68,"(60,Inf]"
"444","2020_DHS_83039_1",19742,2020-04-06,2020-03-06,"SELECTION OF AGENCY PROVIDING  SEMI SKILLED OUTSOURCE MANPOWER SERVICES/ NIT623KNWOUTSOURCE / 2020_DHS_83039_1","Madhya Pradesh"," Department of Agriculture||Punjab Mandi Board||DMO - Sangrur "," SEASONAL ARRANGEMETS CHEEMA "," SEASONAL ARRANGEMENTS CHEEMA FOR 2020-21 "," Works ",3," THE SHERON COOP L AND C SOCIETY LTD,SOM NATH VERMA,RAG CONTRACTOR ","  ",2629712," 06-Mar-2020 10:30 AM ",2020-05-07," 01-Jan-1970 05:30 AM ","65501",2020-04-06,2020-03-06,"SELECTION OF AGENCY PROVIDING  SEMI SKILLED OUTSOURCE MANPOWER SERVICES/ NIT623KNWOUTSOURCE / 2020_DHS_83039_1","Madhya Pradesh",31,"(20,60]"
"445","2020_DHS_84306_1",14283,2020-07-04,2020-03-23,"Establishment of Skill Lab at Charak Hospital District Ujjain/ NIT45/NHM/Ujjain/2019-20_3 / 2020_DHS_84306_1","Madhya Pradesh"," Directorate of Health Services||EE NHM Indore Division "," NIT45/NHM/Ujjain/2019-20_3 "," Establishment of Skill Lab at Charak Hospital District Ujjain "," Works ",1," ANAND PANCHARIYA CONTRACTOR ","  ",1156000," 23-Mar-2020 05:30 PM ",2020-07-04," 01-Jan-1970 05:30 AM ","58430",2020-07-04,2020-03-23,"Establishment of Skill Lab at Charak Hospital District Ujjain/ NIT45/NHM/Ujjain/2019-20_3 / 2020_DHS_84306_1","Madhya Pradesh",103,"(60,Inf]"
"446","2020_DHS_84388_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60443",2020-08-25,2020-03-18,"RFP for Selection of Non Government Organizations/Non-Profit Organizations for conducting ASHA Trainings in Various district of Madhya Pradesh/ NHM/ASHA/2020/5087 / 2020_DHS_84388_1","Madhya Pradesh",160,"(60,Inf]"
"447","2020_DHS_84927_1",8843,2020-07-07,2020-05-14,"Renovation And Maintenance Work of 09 SHC Building To Convert HWC At Block Phanda District Bhopal/ NIT 02/EENHM/BPL/2020-21_1 / 2020_DHS_84927_1","Madhya Pradesh"," MP Laghu Udyog Nigam Ltd||General Manager(E and C)-Bhopal - MPLUN "," MPLUN/EandC/DIV-Bhopal/20/N-03 "," RENOVATION WORK OF DIRECTOR I.C. OFFICE AT 4TH FLOOR VINDHYACHAL BHAWAN BHOPAL ( M.P.) "," Works ",3," ABBOTTSONS IMPEX PVT LTD,WOOD CRAFT ","  ",619912," 14-May-2020 05:30 PM ",2020-06-30," 01-Jan-1970 05:30 AM ","50355",2020-07-07,2020-05-14,"Renovation And Maintenance Work of 09 SHC Building To Convert HWC At Block Phanda District Bhopal/ NIT 02/EENHM/BPL/2020-21_1 / 2020_DHS_84927_1","Madhya Pradesh",54,"(20,60]"
"448","2020_DHS_84928_1",8846,2020-07-07,2020-05-14,"Renovation And Maintenance Work of 09 SHC Building To Convert HWC At Block Phanda  and Bairasia  District Bhopal/ NIT 02/EENHM/BPL/2020-21_2 / 2020_DHS_84928_1","Madhya Pradesh"," Directorate of Health Services||EE NHM Bhopal Division "," NIT 02/EENHM/BPL/2020-21_3 "," Renovation And Maintenance Work of 09 SHC Building To Convert HWC At Block  Bairasia District Bhopal "," Works ",5," NEW SHIVA CONSTRUCTION ","  ",5411000," 14-May-2020 05:30 PM ",2020-07-13," 01-Jan-1970 05:30 AM ","50356",2020-07-07,2020-05-14,"Renovation And Maintenance Work of 09 SHC Building To Convert HWC At Block Phanda  and Bairasia  District Bhopal/ NIT 02/EENHM/BPL/2020-21_2 / 2020_DHS_84928_1","Madhya Pradesh",54,"(20,60]"
