"","Sno","award_date","Published_date","Title_description","State_name","Tender_ID","number_days","day_category"
"697","51651",2020-08-04,2020-05-11,"Balance work estimate for Repairs of Nagaon Bhuragaon Road from 44KM to 48KM  (Ch 44765m to 48000m) under SOPD (G) for the year 2018-19 of Morigaon District Territorial Road Division Morigaon/ ACE/TEZ/CS/NR/2020-21/06 / 2020_PWD_17457_6","Assam","2020_PWD_17457_6",85,"(60,Inf]"
"698","51624",2020-06-12,2020-05-11,"premansoon 2020 21clearing CC Drains and culvert ,replacing slab berm&amp;#x0d;\ncutting ,Earthern drain to Alimukku Punnala Road ,Alimukku Karvoor&amp;#x0d;\nRoad ,32 KP Road Kamukumcherry Road ,Avaneeswaram Thalavoor&amp;#x0d;\nRoad/ 03/AEE/RD/1986/2020/PLR / 2020_PWD_355823_1","Kerala","2020_PWD_355823_1",32,"(20,60]"
"699","51605",2020-08-07,2020-05-11,"SUPPLY OF VEGETABLE MATERIAL IN SUB JAIL GANJBASODA/ 523/GANJBASODA/VEG/2020 / 2020_DGPCS_88769_1","Madhya Pradesh","2020_DGPCS_88769_1",88,"(60,Inf]"
"700","51582",2020-11-18,2020-05-11,"e-tender for Construction of new building&amp;#x0d;\nfor Chengottukavu Grama Panchayath&amp;#x0d;\nPrimary Health Centre,Koyilandy&amp;#x0d;\nLA,Kozhikode/ SIDCO/PROC/CONS/CGP/2019-20 / 2020_SIDCO_351922_2","Kerala","2020_SIDCO_351922_2",191,"(60,Inf]"
"701","51590",2020-08-21,2020-05-11,"Boring and Installation of one DTW including Installation and Commissioning of 20 HP submersible pumpset at Malancha Kalubari LIS under SOPD for the year 2019-20/ CEI(MECH) 3/2020/04 / 2020_ID_17450_1","Assam","2020_ID_17450_1",102,"(60,Inf]"
"702","51567",2020-07-24,2020-05-11,"Repair Work of 12 Nos Sluice Gate in different Size of Minor Irrigation Tank District Chhatarpur M.P. complete work with material and labour at work site as per G Schedule and direction of  Engineer in charge/ NIT-06/EM/SAGAR/2020 / 2020_WRD_87937_1","Madhya Pradesh","2020_WRD_87937_1",74,"(60,Inf]"
"703","51569",2020-07-04,2020-05-11,"Repair Work of 13 Nos Sluice Gate in different Size of Minor Irrigation Tank District Panna M.P. complete work with material and labour at work site as per G Schedule and direction of  Engineer in charge/ NIT-07/EM/SAGAR/2020 / 2020_WRD_87938_1","Madhya Pradesh","2020_WRD_87938_1",54,"(20,60]"
"704","51570",2020-10-23,2020-05-11,"Annual Repair and maintenance of Radial Gates 12 Nos and Head Sluice Gates including other Installed equipments  at Singhpur Bairrage Dam District Chhatarpur complete work with material and labour at work site as per G Schedule and direction of  Engi/ NIT-01/EM/SAGAR/2020 / 2020_WRD_87853_1","Madhya Pradesh","2020_WRD_87853_1",165,"(60,Inf]"
"705","51533",2020-09-24,2020-05-11,"Designing Supplying Installating Testing and Commissioning the air cooling system air coolers ducting diffusers nsulation work etc including all anciliary alied works etc. complete for Second Floor of MPPTCL Administrative Complex Building/ TS 17/394/2499 / 2020_MPPTC_88822_1","Madhya Pradesh","2020_MPPTC_88822_1",136,"(60,Inf]"
"706","51537",2020-06-20,2020-05-11,"Supplying of Medical  Equipment at GP Wadgaon  K  Tq Auragnabad/ GP Wadgaon Kolhati/ E Tender 2020 / 2020_AURAN_575583_1","Maharashtra","2020_AURAN_575583_1",40,"(20,60]"
"707","51471",2020-08-01,2020-05-12,"Improvement of Makunda Hospital Road under SOPD-G for the year 2019-20, Patharkandi  LAC/ T/CC/ETN/SIL/2019-20/42(T) / 2020_PWD_17477_10","Assam","2020_PWD_17477_10",81,"(60,Inf]"
"708","51463",2020-08-01,2020-05-12,"Re-construction of Road from Churaibari Katholtoli Road (Ch1001.00m to Ch.3000.00m)  under SOPD-G for the year 2019-20, Patharkandi  LAC/ T/CC/ETN/SIL/2019-20/42(T) / 2020_PWD_17477_2","Assam","2020_PWD_17477_2",81,"(60,Inf]"
"709","51443",2020-08-01,2020-05-12,"Re-construction of Road from Balipipla Bridge approach road to East Piplacherra  under SOPD-G for the year 2019-20, Patharkandi  LAC/ T/CC/ETN/SIL/2019-20/42(T) / 2020_PWD_17477_7","Assam","2020_PWD_17477_7",81,"(60,Inf]"
"710","51448",2020-08-05,2020-05-12,"Improvement of Road from NH-6  to Maligoan (Purbo Katabari)  under SOPD-G for the year 2019-20, Patharkandi  LAC/ T/CC/ETN/SIL/2019-20/42(T) / 2020_PWD_17477_12","Assam","2020_PWD_17477_12",85,"(60,Inf]"
"711","51421",2020-07-17,2020-05-12,"Construction of Temporary Kitchen and Dinning Bhopal/ 01/2020-21 / 2020_MPPHC_88817_1","Madhya Pradesh","2020_MPPHC_88817_1",66,"(60,Inf]"
"712","51424",2020-08-01,2020-05-12,"Re-construction of Bazaricherra Srinagar Road under SOPD-G for the year 2019-20, Patharkandi  LAC/ T/CC/ETN/SIL/2019-20/42(T) / 2020_PWD_17477_5","Assam","2020_PWD_17477_5",81,"(60,Inf]"
"713","51425",2020-08-01,2020-05-12,"Improvement of Road from East Piplacherra  to West Piplacherra  under SOPD-G for the year 2019-20, Patharkandi  LAC/ T/CC/ETN/SIL/2019-20/42(T) / 2020_PWD_17477_11","Assam","2020_PWD_17477_11",81,"(60,Inf]"
"714","51407",2020-08-01,2020-05-12,"Improvement of Road from PWD Road at South Hatkhola to Hatkhola Jame Mosque via Rajbari  under SOPD-G for the year 2019-20, Patharkandi  LAC/ T/CC/ETN/SIL/2019-20/42(T) / 2020_PWD_17477_13","Assam","2020_PWD_17477_13",81,"(60,Inf]"
"715","51352",2020-07-26,2020-05-12,"Construction of remaining works of proposed RCC Office Building for Office of the Executive Engineer, PWD Nalbari Rural Road Division under SOPD (G) for the year 2019-20/ SENL/NIT/N/2020/21/50/2 / 2020_PWD_17459_2","Assam","2020_PWD_17459_2",75,"(60,Inf]"
"716","51355",2020-10-01,2020-05-12,"Construation of road from Pub Lumding Kali Mondir to Ananda Nagar LP.School road under SOPD-G for the 2019-20./ SE/NRC/TB/NIT/44/2019-20/28 / 2020_PWD_17469_1","Assam","2020_PWD_17469_1",142,"(60,Inf]"
"717","51347",2020-10-01,2020-05-12,"Construction of road from Dakhin Lumding Pump House road connecting to Haflong road fire service station under SOPD-G for the year 2019-20/ SE/NRC/TB/NIT/44/2019-20/28 / 2020_PWD_17464_1","Assam","2020_PWD_17464_1",142,"(60,Inf]"
"718","51348",2020-10-01,2020-05-12,"Reconstruction to road from Kaki Marketting to Beltola under SOPD-G for the year 2019-20/ SE/NRC/TB/NIT/44/2019-20/28 / 2020_PWD_17466_1","Assam","2020_PWD_17466_1",142,"(60,Inf]"
"719","51349",2020-07-09,2020-05-12,"Estimate No 123203 of 2019 2020 Providing Power Wiring to Testing Machine and AC Unit in Covid 19 Lab at Govt Medical College and 500 Bedded Hospital Baramati Tal. Baramati Dist Pune./ Tender Notice no. 4 of 2020.2021 / 2020_PWDM_575643_3","Maharashtra","2020_PWDM_575643_3",58,"(20,60]"
"720","51350",2020-10-01,2020-05-12,"Construction of BDS PWD road to Parultala road remaining length under SOPD-G for the 2019-20/ SE/NRC/TB/NIT/44/2019-20/28 / 2020_PWD_17468_1","Assam","2020_PWD_17468_1",142,"(60,Inf]"
"721","51307",2020-06-26,2020-05-12,"Supply of labour for HP Repair ,leakages, Mtc  under Different UWSS and RWSS of Sub Div under Rural Div-1 Alwar (Annual Rate Contract)/ 12/2020-21 / 2020_PHCJA_183324_1","Rajasthan","2020_PHCJA_183324_1",45,"(20,60]"
"722","51310",2020-07-26,2020-05-12,"Special Repair to Sub Health Centre at Village Bharog and Berpura to HWC in Ambala Distt./ HWC BHAROG BERPURA / 2020_HRY_126852_2","Haryana","2020_HRY_126852_2",75,"(60,Inf]"
"723","51264",2020-08-01,2020-05-12,"Improvement of Road from NH-6 to Ankhapapunjee, Ph-II (Ch1700.00m to 2700.00m) under SOPD-G for the year 2019-20, Patharkandi  LAC/ T/CC/ETN/SIL/2019-20/42(T) / 2020_PWD_17477_18","Assam","2020_PWD_17477_18",81,"(60,Inf]"
"724","51252",2020-10-01,2020-05-12,"Improvement of Road from Pachim Sonakhira PMGSY Road to Krishna Mandir Gram, Kurtacherra under SOPD-G for the year 2019-20, Patharkandi  LAC/ T/CC/ETN/SIL/2019-20/42(T) / 2020_PWD_17477_19","Assam","2020_PWD_17477_19",142,"(60,Inf]"
"725","51257",2020-09-22,2020-05-12,"Providing and Laying IL.C. Blocks Lakhan Chowk to Maihar Bypass and Urban Health Center to R.S. Colony in Ward No 45/ 06/02/Nirman/MC Satna/Dated 11/05/2020 / 2020_UAD_88741_1","Madhya Pradesh","2020_UAD_88741_1",133,"(60,Inf]"
"726","51211",2020-10-14,2020-05-12,"Upgradation of Sub Health Centre to Health and Wellness Centre (HWC) at Village Mallah in Panchkula Distt/ PWD/CHD/CD-CHD/16949 / 2020_HRY_118948_3","Haryana","2020_HRY_118948_3",155,"(60,Inf]"
"727","51202",2020-10-14,2020-05-12,"Upgradation of Sub Health Centre to Health and Wellness Centre (HWC) at Village Chiken in Panchkula Distt/ PWD/CHD/CD-CHD/16948 / 2020_HRY_118945_3","Haryana","2020_HRY_118945_3",155,"(60,Inf]"
"728","51210",2020-07-09,2020-05-12,"Drilling Development of 4 (Four) nos Small Bore Deep Tube Wells in/c domestic connection under Atal Jaldhara Mission at RUKHAJOY PARA, NUTANPARA, SHIBBARI and AWC CENTRE OF FAL BAGAN within the jurisdiction of Dasda RD Block/ 04/EE/DWS/DMN/2020-21 / 2020_CEDWS_9934_1","Tripura","2020_CEDWS_9934_1",58,"(20,60]"
"729","51192",2020-06-24,2020-05-12,"Purchase of  Coronavirus -19 (COVID-19)-Infection Prevention Products/ GCE/SALEM/1985-2/2020/COVID 19/InfectionPrevention / 2020_DoTE_163447_1","Tamil Nadu","2020_DoTE_163447_1",43,"(20,60]"
"730","51182",2020-07-06,2020-05-12,"Upgradation work of 11 SHC Building to  HWC Block Ajaigarh Pawai Amanganj and Shahnagar District Panna/ NIT_01/Sagar/2020_21_1 / 2020_DHS_88357_1","Madhya Pradesh","2020_DHS_88357_1",55,"(20,60]"
"731","51185",2020-07-13,2020-05-12,"Construction Or Upgaradation of SNCU Block District Hospital Chhatarpur/ NIT_01/Sagar/2020_21_3 / 2020_DHS_88359_1","Madhya Pradesh","2020_DHS_88359_1",62,"(60,Inf]"
"732","51190",2020-07-06,2020-05-12,"Construction Or Upgradation of Skill Lab District Hospital Sagar/ NIT_01/Sagar/2020_21_4 / 2020_DHS_88360_1","Madhya Pradesh","2020_DHS_88360_1",55,"(20,60]"
"733","51169",2020-09-05,2020-05-12,"A/R of L/R from     (1) Jagsi To Ahmadpur Majra  (ID- 2629) (2)  Jagsi Gangana Road PHC To Jagsi Sarfabad Road (Part B). .. (ID-2630) (Group No. 02) CONSTITUENCY  Baroda   for the year 2020-21/ HSAMB SONEPAT 2020 / 2020_HBC_128185_1","Haryana","2020_HBC_128185_1",116,"(60,Inf]"
"734","51134",2020-09-01,2020-05-13,"Construction of RC.C. O.H.T.- 150 KL/14 M, T.W.-1 Nos., P.H.-1 Nos., S.Q., B.W. S.L.T.C. of R.M.-40 mtr. and D.S. (200 mm  to  63  mm)  dia HDPE Pipe 6kg/cm2 - 13722  mtr. including supply of all materials, labour, T and P etc. complete under JJM/ 742/M-7/58  Dt. 03-04-2020 / 2020_UPJNM_462944_1","Uttar Pradesh","2020_UPJNM_462944_1",111,"(60,Inf]"
"735","51112",2020-09-01,2020-05-13,"Construction of RC.C. O.H.T.- 125 KL/16 M, T.W.-1 Nos., P.H.-1 Nos., S.Q., B.W. S.L.T.C. of R.M.-35 mtr. and D.S. (200 mm  to  63  mm)  dia HDPE Pipe 6kg/cm2 - 10461  mtr. including supply of all materials, labour, T and P etc. complete under JJM/ 742/M-7/58  Dt. 03-04-2020 / 2020_UPJNM_462947_1","Uttar Pradesh","2020_UPJNM_462947_1",111,"(60,Inf]"
"736","51116",2020-09-01,2020-05-13,"Construction of RC.C. O.H.T.-100 KL/12 M, T.W.-1 Nos., P.H.-1 Nos., S.Q., B.W. S.L.T.C. of R.M.-40 mtr. and D.S. (200 mm  to  63  mm)  dia HDPE Pipe 6kg/cm2 -7310 mtr. including supply of all materials, labour, T and P etc. complete under JJM/ 739/M-7/55 Dt. 03-04-2020 / 2020_UPJNM_462635_1","Uttar Pradesh","2020_UPJNM_462635_1",111,"(60,Inf]"
"737","51119",2020-09-01,2020-05-13,"Construction of RC.C. O.H.T.- 125 KL/18 M, T.W.-1 Nos., P.H.-1 Nos., S.Q., B.W. S.L.T.C. of R.M.-40 mtr. and D.S. (200 mm  to  63  mm)  dia HDPE Pipe 6kg/cm2 -11717  mtr. including supply of all materials, labour, T and P etc. complete under JJM/ 744/M-7/60  Dt. 03-04-2020 / 2020_UPJNM_463080_1","Uttar Pradesh","2020_UPJNM_463080_1",111,"(60,Inf]"
"738","51086",2020-06-22,2020-05-13,"01/2020-21/ 01/2020-21 / 2020_MPPHC_88954_1","Madhya Pradesh","2020_MPPHC_88954_1",40,"(20,60]"
"739","51062",2020-07-07,2020-05-13,"01/20-21/ 01/20-21 / 2020_MPPHC_88949_1","Madhya Pradesh","2020_MPPHC_88949_1",55,"(20,60]"
"740","51058",2020-07-22,2020-05-13,"Medical Oxygen Refilling for&amp;#x0d;\nCivil Hospital  Ratnagiri and the hospitals in Jurisdiction&amp;#x0d;/ 3786/CS Ratnagiri/2020 / 2020_RATNA_575784_1","Maharashtra","2020_RATNA_575784_1",70,"(60,Inf]"
"741","51036",2020-07-02,2020-05-13,"Supplying labour for operational maintenance of Kopai Barrage, Head Regulator and other regulator gates under kultore (I) Section of Bolpur (I) Sub-Division during Khariff Irrigation 2020/ WBIW/EE/MSCD/NIT-03 (e) /2020-21 / 2020_IWD_282803_3","West Bengal","2020_IWD_282803_3",50,"(20,60]"
"742","50863",2020-08-20,2020-05-13,"Special repair to Auditorium building in Dr R.P. Govt. Medical College at Tanda in Distt. Kangra (H.P.) DEPOSIT WORK (SH Providing and fixing granite stone etc  including removing the all chairs and refixing chairs.)/ PWD Civil Work -577-607-Tanda / 2020_PWD_37120_1","Himachal Pradesh","2020_PWD_37120_1",99,"(60,Inf]"
"743","50815",2020-11-26,2020-05-13,"Rejuvenation of Kollong River (Aesthetic and river front development works at Chatiyalgaon)/ NAGAON/2019-20/SOPD-ODS/I / 2020_DoWR_16423_3","Assam","2020_DoWR_16423_3",197,"(60,Inf]"
"744","50773",2020-09-11,2020-05-13,"Construction of CC.Road with Both Side Drain and Slab Culvert From House Of Gangadhar Pankar To Shri Mahalaxmi Kirana Store In P.No.2 Under MC/ MCM/PWD/NIT1/2020-21 / 2020_DMA_576023_6","Maharashtra","2020_DMA_576023_6",121,"(60,Inf]"
"745","50756",2020-07-06,2020-05-13,"Emergent work for sanitization and disinfection services at State Govt Circuit House and Senior Officers Quarter at 9_1 Hungerford Street Kolkata  700017 due to outbreak of COVID-19 during the year 2020-21/ WBPWD/KWD/EE/ NIT-01/2020-2021 / 2020_PWD_282859_1","West Bengal","2020_PWD_282859_1",54,"(20,60]"
"746","50642",2020-09-22,2020-05-14,"Construction of  road from Doria Ali to Bartal  in Khumtai Territorial Road Sub-division Under Golaghat-Khumtai Territorial Road Division under SOPD-G for the year 2019-20, in Khumtai LAC Pkg. No. SOPD(G)/GKTRD/KHM/09/ SE/JRC/SOPD(G)/3920.A / 2020_PWD_17254_9","Assam","2020_PWD_17254_9",131,"(60,Inf]"
"747","50621",2020-08-04,2020-05-14,"Construction of road from Mohbondha Ali to Burhagaon (Ch 0.00 to 610.00m) under SOPD-G for the year 2019-20, Khumtai LAC. Pkg. No. SOPD(G)/GKTRD/KHM/01/ SE/JRC/SOPD(G)/3920.A / 2020_PWD_17254_1","Assam","2020_PWD_17254_1",82,"(60,Inf]"
"748","50626",2020-08-03,2020-05-14,"Re-construction of Halowa Habial Ali (Ch 000 to 10900.00 m) under SOPD-G for the year 2019-20, Khumtai LAC. Pkg. No. SOPD(G)/GKTRD/KHM/03/ SE/JRC/SOPD(G)/3920.A / 2020_PWD_17254_3","Assam","2020_PWD_17254_3",81,"(60,Inf]"
"749","50629",2020-10-15,2020-05-14,"Construction of Gohain Gaon LP School road (Ch 000 to 1270.00m) under Golaghat- Khumtai Territorial Road Division under SOPD-G for the year 2019-20, Khumtai LAC.  Pkg. No. SOPD(G)/GKTRD/KHM/15/ SE/JRC/SOPD(G)/3920.A / 2020_PWD_17254_15","Assam","2020_PWD_17254_15",154,"(60,Inf]"
"750","50630",2020-10-15,2020-05-14,"Re-construction of Extension Senchowa Ali in Khumtai Territorial Road Sub-division Under Golaghat- Khumtai Territorial Road Division under SOPD-G for the year 2019-20, Khumtai LAC Pkg. No. SOPD(G)/GKTRD/KHM/08/ SE/JRC/SOPD(G)/3920.A / 2020_PWD_17254_8","Assam","2020_PWD_17254_8",154,"(60,Inf]"
"751","50615",2020-08-07,2020-05-14,"Construction of road Towards Smashanbhumi at-Bhastsaie GP. Bhatsai Tal-Roha Dist.Raigad/ ZP-RAIGAD-WORKDIV-02-2020-21 / 2020_RAIGA_575568_7","Maharashtra","2020_RAIGA_575568_7",85,"(60,Inf]"
"752","50620",2020-08-03,2020-05-14,"Re-construction of road from NH-37 to Molaikumar (Ch 000 to 3600.00 m) under SOPD-G for the year 2019-20, Khumtai LAC. Pkg. No. SOPD(G)/GKTRD/KHM/02/ SE/JRC/SOPD(G)/3920.A / 2020_PWD_17254_2","Assam","2020_PWD_17254_2",81,"(60,Inf]"
"753","50560",2020-11-27,2020-05-14,"Loading/unloading and handling of food grains and other notified commodities at HSWC Guarantee godowns&amp;#x0d;\n(10364 MT) at Ismailabad&amp;#x0d;/ Loading/unloading and handling of food grains and / 2020_HBC_128433_1","Haryana","2020_HBC_128433_1",197,"(60,Inf]"
"754","50518",2020-08-04,2020-05-14,"Periodic Routine/Emergency Patrolling and Cutting/Lopping and Chopping of Trees in the Range of Corridor of 132KV Transmission Lines alongwith other associated Works under ETD, Bareilly during the Period of 1 Year we.f. 01.06.2020 to 31.05.2021/ Short Term E-Tender No. 03 / W / ETC(B) / 2020 - 2 / 2020_UPTCL_469945_1","Uttar Pradesh","2020_UPTCL_469945_1",82,"(60,Inf]"
"755","50497",2020-08-04,2020-05-14,"Improvement of Longswal Diphu Line Road of Digboi LAC under SOPD-G for the year 2019-20 under Digboi Territorial Sub Division -under PWD, Digboi and Margherita Territorial Road Division, Margherita-Digboi LAC/ DRC-XIII/16/98/NIT/TSK/134 / 2020_PWD_17519_4","Assam","2020_PWD_17519_4",82,"(60,Inf]"
"756","50498",2020-09-24,2020-05-14,"Re-construction of Digboi PNGB Road of Digboi LAC under SOPD-G for the year 2019-20 under Digboi Territorial Sub Division-under PWD, Digboi and Margherita Territorial Road Division, Margherita-Digboi LAC/ DRC-XIII/16/98/NIT/TSK/134 / 2020_PWD_17519_2","Assam","2020_PWD_17519_2",133,"(60,Inf]"
"757","50499",2020-08-04,2020-05-14,"Improvement of Bortarani LP School to Boratarani Namghar Road of Digboi LAC under SOPD-G for the year 2019-20 under Digboi Territorial Sub Division-under PWD, Digboi  and Margherita Territorial Road Division, Margherita- Digboi LAC/ DRC-XIII/16/98/NIT/TSK/134 / 2020_PWD_17519_1","Assam","2020_PWD_17519_1",82,"(60,Inf]"
"758","50500",2020-08-04,2020-05-14,"Re-construction of Gopanari to Shantipur Road of Digboi LAC under SOPD-G for the year 2019-20 under Digboi Territorial Sub Division-under PWD, Digboi and Margherita Territorial Road Division, Margherita-Digboi LAC/ DRC-XIII/16/98/NIT/TSK/134 / 2020_PWD_17519_3","Assam","2020_PWD_17519_3",82,"(60,Inf]"
"759","50473",2020-06-18,2020-05-14,"Construction and commissioning of 125mm dia Hand Pumps in Tehsil Neemkathana, District Sikar/ 03/2020-21 / 2020_PHCJA_183491_1","Rajasthan","2020_PHCJA_183491_1",35,"(20,60]"
"760","50474",2020-08-04,2020-05-14,"Improvement of Pachin Mamorani Ghar Basti Road of Digboi LAC under SOPD-G for the year 2019-20 under Digboi Territorial Sub Division-under PWD, Digboi and Margherita Territorial Road Division, Margherita-Digboi LAC/ DRC-XIII/16/98/NIT/TSK/134 / 2020_PWD_17519_9","Assam","2020_PWD_17519_9",82,"(60,Inf]"
"761","50411",2020-08-27,2020-05-14,"Maintenance Road from bamboo park road to ICDS center Jubha karlan          Sanga during the 2020 21 SH Grouting  carpeting and road side drain etc/ 07/R/DNIe-T/EE-JRN/2020-2021 / 2020_CEPWD_9982_1","Tripura","2020_CEPWD_9982_1",105,"(60,Inf]"
"762","50354",2020-09-15,2020-05-14,"street light maintenance and labour charges/ A1/ET/1/2020 / 2020_DP_356736_1","Kerala","2020_DP_356736_1",124,"(60,Inf]"
"763","50355",2020-07-07,2020-05-14,"Renovation And Maintenance Work of 09 SHC Building To Convert HWC At Block Phanda District Bhopal/ NIT 02/EENHM/BPL/2020-21_1 / 2020_DHS_84927_1","Madhya Pradesh","2020_DHS_84927_1",54,"(20,60]"
"764","50356",2020-07-07,2020-05-14,"Renovation And Maintenance Work of 09 SHC Building To Convert HWC At Block Phanda  and Bairasia  District Bhopal/ NIT 02/EENHM/BPL/2020-21_2 / 2020_DHS_84928_1","Madhya Pradesh","2020_DHS_84928_1",54,"(20,60]"
"765","50357",2020-07-13,2020-05-14,"Renovation And Maintenance Work of 09 SHC Building To Convert HWC At Block  Bairasia District Bhopal/ NIT 02/EENHM/BPL/2020-21_3 / 2020_DHS_84929_1","Madhya Pradesh","2020_DHS_84929_1",60,"(20,60]"
"766","50360",2020-09-10,2020-05-14,"Supply and installation of laboratory working tables under Satellite Centre (DBT- North East Centre for Agricultural Biotechnology)/ FNo.16 (2)-CAT/DBT- NECAB/2019-20/I / 2020_COA_10002_1","Tripura","2020_COA_10002_1",119,"(60,Inf]"
"767","42699",2020-07-14,2020-06-09,"Construction of Angawadi building at talab faliya bordi/ 01/2020-21/05 / 2020_RES_90351_1","Madhya Pradesh","2020_RES_90351_1",35,"(20,60]"
"768","42685",2020-07-29,2020-06-09,"Repairing Work of Plaster and Flooring From Qtrs No 1025 to 1034 at Police Line, Jabalpur/ 02/2020-21 MAINTEANCE / 2020_MPPHC_92275_1","Madhya Pradesh","2020_MPPHC_92275_1",50,"(20,60]"
"769","42664",2020-08-12,2020-06-09,"pallickal gp 20-21 PHC maintenance/ ET3/AE/LSGD/PKL/2020-21 / 2020_LSGD_362947_2","Kerala","2020_LSGD_362947_2",64,"(60,Inf]"
"770","42648",2020-07-09,2020-06-09,"CMLRRP Achankunnu Anganwadi road/ 6/AE/LSGD/NDA/2020-2021 / 2020_LSGD_362479_1","Kerala","2020_LSGD_362479_1",30,"(20,60]"
"771","42625",2020-10-18,2020-06-09,"Upgradation of Kaniha CHC for 2019-20 under NHM-Supplementary PIP/ EE (R and B) Angul-01/ 2020-21 / 2020_EICCL_61520_2","Odisha","2020_EICCL_61520_2",131,"(60,Inf]"
"772","42626",2020-10-18,2020-06-09,"Upgradation of Godibandha CHC for 2019-20 under NHM-Supplementary PIP/ EE (R and B) Angul-01/ 2020-21 / 2020_EICCL_61520_3","Odisha","2020_EICCL_61520_3",131,"(60,Inf]"
"773","42582",2020-11-26,2020-06-09,"SUPPLY OF VTM KIT VIRAL TRANSPORT MEDIUM KIT 2 SWABS PER TEST AT CIVIL HOSPITAL, NANDED UNDER COVID-19/ ETENDER/CSSTORE-01/20-21 / 2020_NANDE_583192_1","Maharashtra","2020_NANDE_583192_1",170,"(60,Inf]"
